n,V,resultado,tiempo (programaciondinamica)
720,240,1,905.679
720,240,1,922.093
720,240,1,960.795
720,250,1,918.919
720,250,1,916.718
720,250,1,912.259
720,250,1,922.246
720,250,1,914.784
720,250,1,897.27
720,250,1,912.596
720,250,1,906.717
720,250,1,907.738
720,250,1,919.449
720,250,1,910.703
720,250,1,903.59
720,250,1,907.096
720,250,1,906.203
720,250,1,913.898
720,250,1,913.376
720,250,1,914.362
720,250,1,896.537
720,250,1,910.032
720,250,1,894.58
720,260,1,935.439
720,260,1,938.097
720,260,1,956.049
720,260,1,942.344
720,260,1,955.634
720,260,1,959.548
720,260,1,949.252
720,260,1,937.295
720,260,1,946.134
720,260,1,956.294
720,260,1,944.236
720,260,1,983.169
720,260,1,937.242
720,260,1,931.132
720,260,1,957.064
720,260,1,951.047
720,260,1,956.159
720,260,1,944.045
720,260,1,977.873
720,260,1,967.717
720,270,1,1010.99
720,270,1,1026.78
720,270,1,1021.97
720,270,1,1024.14
720,270,1,1015.11
720,270,1,1015.31
720,270,1,1029.87
720,270,1,987.69
720,270,1,1016.13
720,270,1,979.9
720,270,1,975.155
720,270,1,999.605
720,270,1,1014.65
720,270,1,997.689
720,270,1,994.552
720,270,1,997.817
720,270,1,1006.28
720,270,1,998.651
720,270,1,995.858
720,270,1,992.147
720,280,1,995.472
720,280,1,1055.97
720,280,1,995.765
720,280,1,1005.38
720,280,1,1007.82
720,280,1,1000.07
720,280,1,975.978
720,280,1,1003.32
720,280,1,966.529
720,280,1,999.515
720,280,1,993.189
720,280,1,997.3
720,280,1,996.051
720,280,1,982.32
720,280,1,999.163
720,280,1,998.196
720,280,1,1002.55
720,280,1,980.112
720,280,1,992.369
720,280,1,1003.29
720,290,1,1004.45
720,290,1,1029.48
720,290,1,1009.29
720,290,1,1024.15
720,290,1,1007.81
720,290,1,1031.03
720,290,1,1011.24
720,290,1,1003.99
720,290,1,1061.49
720,290,1,1038.59
720,290,1,1049.76
720,290,1,1059.09
720,290,1,1040.53
720,290,1,1020.96
720,290,1,1038.56
720,290,1,1027.86
720,290,1,1030.21
720,290,1,1028.39
720,290,1,1019.09
720,290,1,1040.84
720,300,1,1125.6
720,300,1,1068.3
720,300,1,1084.3
720,300,1,1057.26
720,300,1,1067.63
720,300,1,1111.11
720,300,1,1089.68
720,300,1,1081.03
720,300,1,1098.63
720,300,1,1056.22
720,300,1,1075.98
720,300,1,1073.05
720,300,1,1065.49
720,300,1,1057.62
720,300,1,1057.13
720,300,1,1078.75
720,300,1,1073.57
720,300,1,1086.76
720,300,1,1137.92
720,300,1,1055.33
720,310,1,1065.55
720,310,1,1082.79
720,310,1,1068
720,310,1,1072.41
720,310,1,1059.8
720,310,1,1054.55
720,310,1,1074.54
720,310,1,1076.01
720,310,1,1071.87
720,310,1,1069.4
720,310,1,1082.27
720,310,1,1071.36
720,310,1,1060.72
720,310,1,1073.68
720,310,1,1072.32
720,310,1,1055.31
720,310,1,1086.67
720,310,1,1058.49
720,310,1,1064.07
720,310,1,1081.58
720,320,1,1174.34
720,320,1,1176.31
720,320,1,1176.95
720,320,1,1168.66
720,320,1,1183.17
720,320,1,1177.42
720,320,1,1154.54
720,320,1,1186.97
720,320,1,1170.27
720,320,1,1187.58
720,320,1,1187.81
720,320,1,1166.64
720,320,1,1192.27
720,320,1,1201.43
720,320,1,1299.72
720,320,1,1202.34
720,320,1,1191.97
720,320,1,1163.3
720,320,1,1177.55
720,320,1,1162.97
720,330,1,1231.04
720,330,1,1221.58
720,330,1,1224.38
720,330,1,1229.27
720,330,1,1223.95
720,330,1,1206.21
720,330,1,1222.49
720,330,1,1208.11
720,330,1,1233.4
720,330,1,1234.86
720,330,1,1259.31
720,330,1,1244.73
720,330,1,1245.85
720,330,1,1255.76
720,330,1,1238.1
720,330,1,1255.1
720,330,1,1250.72
720,330,1,1254.32
720,330,1,1245.66
720,330,1,1294
720,340,1,1199.4
720,340,1,1210.3
720,340,1,1194.69
720,340,1,1223.81
720,340,1,1194.11
720,340,1,1213.92
720,340,1,1229.11
720,340,1,1224.16
720,340,1,1226.49
720,340,1,1202.48
720,340,1,1200.73
720,340,1,1199.59
720,340,1,1208.45
720,340,1,1210.67
720,340,1,1243.62
720,340,1,1165.13
720,340,1,1180.76
720,340,1,1172.17
720,340,1,1184.62
720,340,1,1167.42
720,350,1,1336.12
720,350,1,1390.03
720,350,1,1241.58
720,350,1,1218.58
720,350,1,1248.21
720,350,1,1247.59
720,350,1,1235.14
720,350,1,1219.72
720,350,1,1233.59
720,350,1,1233.97
720,350,1,1250.3
720,350,1,1231.33
720,350,1,1214.97
720,350,1,1247.73
720,350,1,1233.9
720,350,1,1241.88
720,350,1,1247.36
720,350,1,1225.87
720,350,1,1231.72
720,350,1,1235.49
720,360,1,1294.72
720,360,1,1298.33
720,360,1,1281.85
720,360,1,1299.88
720,360,1,1397.47
720,360,1,1363.52
720,360,1,1410.38
720,360,1,1426.56
720,360,1,1562.35
720,360,1,1319.36
720,360,1,1329.74
720,360,1,1296.62
720,360,1,1317.45
720,360,1,1316.39
720,360,1,1320.76
720,360,1,1322.66
720,360,1,1291.94
720,360,1,1292.17
720,360,1,1289.28
720,360,1,1292.75
720,370,1,1383.19
720,370,1,1369.65
720,370,1,1368.8
720,370,1,1379.8
720,370,1,1384.64
720,370,1,1374.35
720,370,1,1375.09
720,370,1,1380.08
720,370,1,1362.53
720,370,1,1380.72
720,370,1,1448.37
720,370,1,1433.27
720,370,1,1591.3
720,370,1,1463.08
720,370,1,1427.55
720,370,1,1411.41
720,370,1,1407.89
720,370,1,1405.01
720,370,1,1409.13
720,370,1,1393.39
720,380,1,1376.01
720,380,1,1389.13
720,380,1,1382.02
720,380,1,1388.57
720,380,1,1390.21
720,380,1,1369.14
720,380,1,1376.93
720,380,1,1405.33
720,380,1,1396.53
720,380,1,1405.62
720,380,1,1429.97
720,380,1,1390.73
720,380,1,1349.03
720,380,1,1376.92
720,380,1,1349.83
720,380,1,1393.33
720,380,1,1381.96
720,380,1,1357.72
720,380,1,1378.18
720,380,1,1328.42
720,390,2,1352.51
720,390,2,1369.46
720,390,2,1343.65
720,390,2,1360.7
720,390,2,1362.12
720,390,2,1394.6
720,390,2,1407.87
720,390,2,1382.83
720,390,2,1381.75
720,390,2,1379.63
720,390,2,1389.39
720,390,2,1377.57
720,390,2,1383.22
720,390,2,1384.26
720,390,2,1365.31
720,390,2,1364.54
720,390,2,1349.78
720,390,2,1359.44
720,390,2,1347.5
720,390,2,1363.9
720,400,1,1270.6
720,400,1,1257.88
720,400,1,1321.73
720,400,1,1369.03
720,400,1,1483.46
720,400,1,1911.32
720,400,1,1483.09
720,400,1,1611.07
720,400,1,1359.21
720,400,1,1290.35
720,400,1,1570.29
720,400,1,1376.13
720,400,1,1403.17
720,400,1,1313.63
720,400,1,1606.8
720,400,1,1684.25
720,400,1,1684.56
720,400,1,1657.63
720,400,1,1351.74
720,400,1,1326.9
720,410,2,1527.58
720,410,2,1480.54
720,410,2,1730.84
720,410,2,1618.94
720,410,2,1499.45
720,410,2,1737.92
720,410,2,1558.3
720,410,2,1484.71
720,410,2,1571.05
720,410,2,1506.47
720,410,2,1489.35
720,410,2,1493.2
720,410,2,1508.73
720,410,2,1485.75
720,410,2,1764.07
720,410,2,1616.91
720,410,2,1600.66
720,410,2,1720.82
720,410,2,1501.55
720,410,2,1800.3
720,420,1,1472.28
720,420,1,1494.45
720,420,1,1378.95
720,420,1,1444.55
720,420,1,1385.34
720,420,1,1469
720,420,1,1515.44
720,420,1,1953.08
720,420,1,1907.03
720,420,1,1702.29
720,420,1,1379.94
720,420,1,1452.63
720,420,1,1453.48
720,420,1,1596.97
720,420,1,1385.46
720,420,1,1409.7
720,420,1,1443.44
720,420,1,1465.79
720,420,1,1548.02
720,420,1,1508.56
720,430,1,1441.93
720,430,1,1445.82
720,430,1,1441.58
720,430,1,1529.32
720,430,1,1472.81
720,430,1,1661.9
720,430,1,1495.09
720,430,1,1654.29
720,430,1,1648.35
720,430,1,1594.12
720,430,1,1531.92
720,430,1,1475.55
720,430,1,1497.68
720,430,1,1489.13
720,430,1,1471.14
720,430,1,1474.64
720,430,1,1459.72
720,430,1,1474.95
720,430,1,1491.9
720,430,1,1474.41
720,440,1,1546.49
720,440,1,1548.79
720,440,1,1534.88
720,440,1,1519.38
720,440,1,1539.63
720,440,1,1511.1
720,440,1,1525.85
720,440,1,1530.15
720,440,1,1530.01
720,440,1,1534.64
720,440,1,1559.9
720,440,1,1526.33
720,440,1,1558.49
720,440,1,1521.55
720,440,1,1522.04
720,440,1,1543.18
720,440,1,1534.8
720,440,1,1523.06
720,440,1,1541.57
720,440,1,1535.92
720,450,1,1530.02
720,450,1,1514.18
720,450,1,1518.03
720,450,1,1534.38
720,450,1,1508.4
720,450,1,1536.08
720,450,1,1492.89
720,450,1,1469.55
720,450,1,1478.2
720,450,1,1484.89
720,450,1,1494.13
720,450,1,1488.4
720,450,1,1494.74
720,450,1,1468.88
720,450,1,1501.29
720,450,1,1484.47
720,450,1,1483.08
720,450,1,1485.69
720,450,1,1488.42
720,450,1,1484.11
720,460,1,1628.97
720,460,1,1671.72
720,460,1,1680.05
720,460,1,1660.89
720,460,1,1702.06
720,460,1,1677.41
720,460,1,1689.71
720,460,1,1728.01
720,460,1,1694.36
720,460,1,1668.64
720,460,1,1714.3
720,460,1,1669.79
720,460,1,1675.44
720,460,1,1704.54
720,460,1,1686.02
720,460,1,1687.35
720,460,1,1678.41
720,460,1,1668.81
720,460,1,1672.77
720,460,1,1686.53
720,470,1,1661.92
720,470,1,1633.74
720,470,1,1601.52
720,470,1,1631.15
720,470,1,1623.91
720,470,1,1626.33
720,470,1,1638.9
720,470,1,1629.14
720,470,1,1618.85
720,470,1,1604.7
720,470,1,1629.12
720,470,1,1626.11
720,470,1,1612.07
720,470,1,1698.38
720,470,1,1640.22
720,470,1,1637.64
720,470,1,1629.85
720,470,1,1665.37
720,470,1,1660.24
720,470,1,1654.34
720,480,1,1644.45
720,480,1,1651.41
720,480,1,1633.37
720,480,1,1627.7
720,480,1,1631.09
720,480,1,1667.44
720,480,1,1648.89
720,480,1,1626.69
720,480,1,1656.31
720,480,1,1640.44
720,480,1,1627.64
720,480,1,1631.76
720,480,1,1620.3
720,480,1,1637.32
720,480,1,1650.66
720,480,1,1642.49
720,480,1,1647.59
720,480,1,1615.35
720,480,1,1643.56
720,480,1,1683.68
720,490,2,1656.84
720,490,2,1663.81
720,490,2,1641.42
720,490,2,1656.97
720,490,2,1654.02
720,490,2,1664.38
720,490,2,1632.06
720,490,2,1648.62
720,490,2,1632.76
720,490,2,1654.9
720,490,2,1633.7
720,490,2,1646.12
720,490,2,1644.02
720,490,2,1653.23
720,490,2,1650.22
720,490,2,1629.68
720,490,2,1638.68
720,490,2,1644.54
720,490,2,1716.13
720,490,2,1646.11
720,500,1,1724.36
720,500,1,1740.37
720,500,1,1731.64
720,500,1,1748.33
720,500,1,1729.25
720,500,1,1728.13
720,500,1,1735.68
720,500,1,1715.43
720,500,1,1720.16
720,500,1,1742.34
720,500,1,1721.28
720,500,1,1738.06
720,500,1,1730.62
720,500,1,1754.69
720,500,1,1716.62
720,500,1,1738.47
720,500,1,1779.48
720,500,1,1732.4
720,500,1,1729.01
720,500,1,1702.47
720,510,2,1754.39
720,510,2,1750.19
720,510,2,1751.22
720,510,2,1749.39
720,510,2,1755.72
720,510,2,1780.28
720,510,2,1759.94
720,510,2,1757.83
720,510,2,1770.29
720,510,2,1777.88
720,510,2,1756.5
720,510,2,1764.72
720,510,2,1787.89
720,510,2,1753.64
720,510,2,1755.8
720,510,2,1742.83
720,510,2,1743.51
720,510,2,1744.46
720,510,2,1744.15
720,510,2,1745.71
720,520,1,1889.06
720,520,1,1901.28
720,520,1,1885.69
720,520,1,1887.91
720,520,1,1857.73
720,520,1,1900.78
720,520,1,1911.24
720,520,1,1914.41
720,520,1,1995.36
720,520,1,1905.82
720,520,1,1914.75
720,520,1,1954.26
720,520,1,1922.44
720,520,1,1929.18
720,520,1,1908.37
720,520,1,1907.39
720,520,1,1927.47
720,520,1,1938.95
720,520,1,1918.23
720,520,1,1932.21
720,530,1,1817.99
720,530,1,1809.61
720,530,1,1834.24
720,530,1,1822.24
720,530,1,1834.43
720,530,1,1836.08
720,530,1,1814.82
720,530,1,1776.67
720,530,1,1753.9
720,530,1,1786.97
720,530,1,1768.82
720,530,1,1798.28
720,530,1,1814.63
720,530,1,1787.75
720,530,1,1806.44
720,530,1,1780.56
720,530,1,1758.18
720,530,1,1768.4
720,530,1,1780.41
720,530,1,1771.47
720,540,1,1784.98
720,540,1,1799.26
720,540,1,1764.67
720,540,1,1737.34
720,540,1,1743.39
720,540,1,1774.1
720,540,1,1741.76
720,540,1,1787.2
720,540,1,1742.81
720,540,1,1790.91
720,540,1,1755.23
720,540,1,1744.53
720,540,1,1734.9
720,540,1,1763.35
720,540,1,1746.94
720,540,1,1747.98
720,540,1,1778.44
720,540,1,1749.2
720,540,1,1775.27
720,540,1,1769.21
720,550,1,1877.46
720,550,1,1854.17
720,550,1,1847.69
720,550,1,1869.37
720,550,1,1855.25
720,550,1,1849.1
720,550,1,1874.5
720,550,1,1856.5
720,550,1,2018.66
720,550,1,1870.69
720,550,1,1866.98
720,550,1,1878.2
720,550,1,1868.66
720,550,1,1871.83
720,550,1,1895
720,550,1,1883.98
720,550,1,1879.67
720,550,1,1879.7
720,550,1,1840
720,550,1,1879.76
720,560,1,2003.56
720,560,1,2044.21
720,560,1,2042.26
720,560,1,2043.99
720,560,1,2055.24
720,560,1,2079.04
720,560,1,1979.8
720,560,1,2027.47
720,560,1,2018.06
720,560,1,2028.73
720,560,1,2008.24
720,560,1,2005.24
720,560,1,2036.95
720,560,1,2013.02
720,560,1,1990
720,560,1,2002.47
720,560,1,1988.23
720,560,1,2033.3
720,560,1,2001.81
720,560,1,2063.12
720,570,1,1818.01
720,570,1,1807.69
720,570,1,1787.31
720,570,1,1802.86
720,570,1,1782.34
720,570,1,1778.8
720,570,1,1780.8
720,570,1,1783.38
720,570,1,1786.55
720,570,1,1788
720,570,1,1784.5
720,570,1,1779.46
720,570,1,1783.66
720,570,1,1769.15
720,570,1,1784.99
720,570,1,1786.65
720,570,1,1802.33
720,570,1,1782.06
720,570,1,1798.31
720,570,1,1784.27
720,580,1,1945.25
720,580,1,1905.54
720,580,1,1932.29
720,580,1,1915.5
720,580,1,1933.72
720,580,1,1936.53
720,580,1,1930.72
720,580,1,1945.11
720,580,1,1937.13
720,580,1,1902.31
720,580,1,1947.54
720,580,1,1925.35
720,580,1,1946.53
720,580,1,1930.69
720,580,1,1916.01
720,580,1,1954.63
720,580,1,1963.83
720,580,1,2027.97
720,580,1,1911.82
720,580,1,1978.06
720,590,2,1883.89
720,590,2,1916.63
720,590,2,1888.83
720,590,2,1904.94
720,590,2,1868.57
720,590,2,1880.36
720,590,2,1889.99
720,590,2,1885.73
720,590,2,1899.08
720,590,2,1906.28
720,590,2,1886.63
720,590,2,1888.87
720,590,2,1878.74
720,590,2,1884.91
720,590,2,1890.49
720,590,2,1950.83
720,590,2,1919.17
720,590,2,1948.78
720,590,2,1928.36
720,590,2,1928.21
720,600,1,2047.43
720,600,1,2048.81
720,600,1,2043.67
720,600,1,2042.01
720,600,1,2060.35
720,600,1,2035.19
720,600,1,2032.98
720,600,1,2030.23
720,600,1,2055.95
720,600,1,2054.49
720,600,1,2040.44
720,600,1,2045.46
720,600,1,2107.79
720,600,1,2074.28
720,600,1,2053.89
720,600,1,2084.89
720,600,1,2043.02
720,600,1,2075.13
720,600,1,2037.87
720,600,1,2058.25
720,610,2,1979.58
720,610,2,1999.05
720,610,2,1983.54
720,610,2,1990.71
720,610,2,1974.04
720,610,2,2003.79
720,610,2,1981.23
720,610,2,2021.93
720,610,2,2004.34
720,610,2,1992.73
720,610,2,1986.36
720,610,2,2027.95
720,610,2,1993.97
720,610,2,2002.9
720,610,2,2012.45
720,610,2,2024.07
720,610,2,1991.45
720,610,2,1997.22
720,610,2,1981.88
720,610,2,1988.76
720,620,2,2058.42
720,620,2,2054.41
720,620,2,2091.39
720,620,2,2035.93
720,620,2,1981.07
720,620,2,2002.53
720,620,2,1988.56
720,620,2,1990.98
720,620,2,2009.68
720,620,2,2022.15
720,620,2,1985.44
720,620,2,2001.15
720,620,2,1994.94
720,620,2,1994.82
720,620,2,1964.23
720,620,2,2016.27
720,620,2,2061.56
720,620,2,2015.7
720,620,2,2015.06
720,620,2,1984.68
720,630,1,2041.81
720,630,1,1995.61
720,630,1,2007.35
720,630,1,2052.39
720,630,1,2013.4
720,630,1,2003.79
720,630,1,2034.79
720,630,1,2008.73
720,630,1,2032.27
720,630,1,2046.36
720,630,1,2010.64
720,630,1,2024.7
720,630,1,2014.39
720,630,1,2048.02
720,630,1,2044.93
720,630,1,2023.38
720,630,1,2040.6
720,630,1,2051.63
720,630,1,2051.42
720,630,1,2030.45
720,640,1,1929.93
720,640,1,1954.46
720,640,1,1950.54
720,640,1,1947.8
720,640,1,1916.48
720,640,1,1949.77
720,640,1,1944.59
720,640,1,1949.8
720,640,1,1934.42
720,640,1,1970.16
720,640,1,1969.53
720,640,1,1952.87
720,640,1,1919.71
720,640,1,1957.55
720,640,1,1957.46
720,640,1,1951.3
720,640,1,1952.47
720,640,1,1936.22
720,640,1,1941.63
720,640,1,1951.51
720,650,1,2065.77
720,650,1,2046.85
720,650,1,2015.47
720,650,1,2007.68
720,650,1,2048.85
720,650,1,2019.09
720,650,1,2074.03
720,650,1,2071.94
720,650,1,2066.88
720,650,1,2040.78
720,650,1,2052.87
720,650,1,2036.65
720,650,1,2049.51
720,650,1,2018.31
720,650,1,2035.56
720,650,1,2034.04
720,650,1,2069.4
720,650,1,2078.26
720,650,1,2062.95
720,650,1,2081.52
720,660,2,2193.42
720,660,2,2246.93
720,660,2,2218.93
720,660,2,2230.43
720,660,2,2216.39
720,660,2,2253.21
720,660,2,2222.24
720,660,2,2223.09
720,660,2,2211.5
720,660,2,2214.85
720,660,2,2235.7
720,660,2,2235.27
720,660,2,2274.31
720,660,2,2241.2
720,660,2,2257.17
720,660,2,2235.97
720,660,2,2262.35
720,660,2,2251.39
720,660,2,2278.8
720,660,2,2260.08
720,670,2,2255.63
720,670,2,2286.95
720,670,2,2246.76
720,670,2,2259.9
720,670,2,2253.43
720,670,2,2268.07
720,670,2,2258.35
720,670,2,2290.52
720,670,2,2279.65
720,670,2,2253.45
720,670,2,2198.77
720,670,2,2250.21
720,670,2,2260.26
720,670,2,2228.26
720,670,2,2200.53
720,670,2,2232.12
720,670,2,2185.99
720,670,2,2211.55
720,670,2,2210.25
720,670,2,2219.7
720,680,1,2289.61
720,680,1,2313.13
720,680,1,2367.48
720,680,1,2347.3
720,680,1,2312.27
720,680,1,2401.46
720,680,1,2391.78
720,680,1,2353.83
720,680,1,2351.81
720,680,1,2384.21
720,680,1,2406.16
720,680,1,2399.93
720,680,1,2376.84
720,680,1,2304.75
720,680,1,2282.1
720,680,1,2287.42
720,680,1,2324.36
720,680,1,2344.64
720,680,1,2332.77
720,680,1,2317.22
720,690,2,2174.35
720,690,2,2129.92
720,690,2,2151.02
720,690,2,2166.87
720,690,2,2163.44
720,690,2,2147.77
720,690,2,2169.28
720,690,2,2118.7
720,690,2,2140.65
720,690,2,2156.92
720,690,2,2161.34
720,690,2,2137.81
720,690,2,2142.17
720,690,2,2154.47
720,690,2,2114.08
720,690,2,2174.92
720,690,2,2161.4
720,690,2,2157.91
720,690,2,2147.28
720,690,2,2148.79
720,700,1,2346.45
720,700,1,2353.55
720,700,1,2354.23
720,700,1,2354.26
720,700,1,2378.97
720,700,1,2372.92
720,700,1,2361.4
720,700,1,2361.92
720,700,1,2419.46
720,700,1,2413.49
720,700,1,2384.45
720,700,1,2425.41
720,700,1,2395.24
720,700,1,2416.41
720,700,1,2376.61
720,700,1,2403.4
720,700,1,2380.8
720,700,1,2402.87
720,700,1,2405.88
720,700,1,2375.87
720,710,2,2560.2
720,710,2,2577.95
720,710,2,2537.18
720,710,2,2517.02
720,710,2,2516.29
720,710,2,2512.94
720,710,2,2496.59
720,710,2,2512.38
720,710,2,2498.35
720,710,2,2548.08
720,710,2,2587.75
720,710,2,2580.55
720,710,2,2601.99
720,710,2,2588.66
720,710,2,2602.15
720,710,2,2573.93
720,710,2,2582
720,710,2,2587.93
720,710,2,2565.55
720,710,2,2534.59
720,720,2,2325.55
720,720,2,2360.63
720,720,2,2287.59
720,720,2,2277.08
720,720,2,2273.03
720,720,2,2266.27
720,720,2,2256.74
720,720,2,2282.05
720,720,2,2288.06
720,720,2,2278.81
720,720,2,2311.52
720,720,2,2335.23
720,720,2,2351.2
720,720,2,2319.33
720,720,2,2316.7
720,720,2,2300.68
720,720,2,2280.61
720,720,2,2285.31
720,720,2,2249.22
720,720,2,2293.09
720,730,1,2327.98
720,730,1,2334.84
720,730,1,2321.24
720,730,1,2309.62
720,730,1,2365.54
720,730,1,2396.52
720,730,1,2406.89
720,730,1,2451.25
720,730,1,2363.88
720,730,1,2397.85
720,730,1,2363.99
720,730,1,2364.9
720,730,1,2358.89
720,730,1,2354.78
720,730,1,2345.01
720,730,1,2358.53
720,730,1,2317.97
720,730,1,2341.69
720,730,1,2380.39
720,730,1,2379.09
720,740,2,2296.83
720,740,2,2359.88
720,740,2,2321.84
720,740,2,2301.29
720,740,2,2346.48
720,740,2,2275.35
720,740,2,2321.83
720,740,2,2316.74
720,740,2,2301.19
720,740,2,2318.49
720,740,2,2330.7
720,740,2,2287.57
720,740,2,2415.75
720,740,2,2396.97
720,740,2,2327.44
720,740,2,2321.86
720,740,2,2544.3
720,740,2,2489.19
720,740,2,2468.07
720,740,2,2503.66
720,750,1,2798.1
720,750,1,2709.66
720,750,1,2721.67
720,750,1,2689.85
720,750,1,2658.63
720,750,1,2987.42
720,750,1,2911.96
720,750,1,2994.09
720,750,1,2828.99
720,750,1,2882.44
720,750,1,3577.55
720,750,1,5819.39
720,750,1,5325.41
720,750,1,7335.28
720,750,1,7616.86
720,750,1,3863.8
720,750,1,3461.14
720,750,1,3672.98
720,750,1,3738.16
720,750,1,2788.51
720,760,2,2653.1
720,760,2,2583.53
720,760,2,2590.08
720,760,2,2647.12
720,760,2,2583.07
720,760,2,2631.82
720,760,2,2505.33
720,760,2,2484.54
720,760,2,2520.94
720,760,2,2480.66
720,760,2,2472.56
720,760,2,2521.6
720,760,2,2485.12
720,760,2,2505.64
720,760,2,2481.26
720,760,2,2525.45
720,760,2,2477.56
720,760,2,2506.81
720,760,2,2558.86
720,760,2,2553.58
720,770,2,2432.42
720,770,2,2466.96
720,770,2,2443.55
720,770,2,2524.75
720,770,2,2525.1
720,770,2,2516.62
720,770,2,2500.64
720,770,2,2496.16
720,770,2,2525.27
720,770,2,2522.35
720,770,2,2511.28
720,770,2,2529.34
720,770,2,2489.39
720,770,2,2519.9
720,770,2,2491.44
720,770,2,2530.82
720,770,2,2517.47
720,770,2,2535.21
720,770,2,2446.14
720,770,2,2449.06
720,780,1,2545.46
720,780,1,2570.32
720,780,1,2593.82
720,780,1,2564.02
720,780,1,2651.29
720,780,1,2591.46
720,780,1,2586.46
720,780,1,2612.68
720,780,1,2616.83
720,780,1,2571.74
720,780,1,2608.47
720,780,1,2583.11
720,780,1,2612.02
720,780,1,2593.06
720,780,1,2592.77
720,780,1,2586.41
720,780,1,2609.4
720,780,1,2579.37
720,780,1,2570.77
720,780,1,2564.41
720,790,1,2403.3
720,790,1,2417.93
720,790,1,2457.96
720,790,1,2422.61
720,790,1,2410.36
720,790,1,2405.6
720,790,1,2448.32
720,790,1,2398.97
720,790,1,2882.62
720,790,1,3593.36
720,790,1,2806.84
720,790,1,2733.56
720,790,1,2538.77
720,790,1,2795.27
720,790,1,2468.07
720,790,1,2509.96
720,790,1,2473.29
720,790,1,2380.5
720,790,1,2390.26
720,790,1,2367.65
720,800,1,2749.28
720,800,1,2856.43
720,800,1,2821.58
720,800,1,2745.13
720,800,1,2759.2
720,800,1,2709.17
720,800,1,2723.96
720,800,1,2692.62
720,800,1,2716.24
720,800,1,2688.38
720,800,1,2829.92
720,800,1,2831.34
720,800,1,2703.89
720,800,1,2701.29
720,800,1,2715.11
720,800,1,2703.71
720,800,1,2677.86
720,800,1,2728.51
720,800,1,2681.19
720,800,1,2841.15
720,810,1,2677.64
720,810,1,2632.01
720,810,1,2651.94
720,810,1,2610.35
720,810,1,2598.01
720,810,1,2604.33
720,810,1,2592.87
720,810,1,2629.44
720,810,1,2625.13
720,810,1,2583.76
720,810,1,2633.01
720,810,1,2601.08
720,810,1,2598.56
720,810,1,2580.93
720,810,1,2606.43
720,810,1,2606.2
720,810,1,2602.24
720,810,1,2644.2
720,810,1,2609.9
720,810,1,2610.75
720,820,2,2714.87
720,820,2,2639.09
720,820,2,2639.71
720,820,2,2647.17
720,820,2,2680.35
720,820,2,2636.1
720,820,2,2650.75
720,820,2,2659.02
720,820,2,2675.65
720,820,2,2664.23
720,820,2,2628.53
720,820,2,2630.11
720,820,2,2633.01
720,820,2,2695.53
720,820,2,2647.3
720,820,2,2655.38
720,820,2,2658.62
720,820,2,2654.04
720,820,2,2641.47
720,820,2,2664.26
720,830,2,2651.48
720,830,2,2648.8
720,830,2,2752.54
720,830,2,2768.62
720,830,2,2678.09
720,830,2,2693.21
720,830,2,2712.31
720,830,2,2652.43
720,830,2,2657.54
720,830,2,2726.15
720,830,2,2656.35
720,830,2,2701
720,830,2,3048.4
720,830,2,2835.23
720,830,2,3155.66
720,830,2,2817.51
720,830,2,3242
720,830,2,2837.08
720,830,2,2733.71
720,830,2,2769.6
720,840,1,2655.96
720,840,1,2590.58
720,840,1,2686.04
720,840,1,2635.67
720,840,1,2585.65
720,840,1,2623.7
720,840,1,2616.57
720,840,1,2614.23
720,840,1,2635.77
720,840,1,2626.45
720,840,1,2629.76
720,840,1,2613.02
720,840,1,2488.04
720,840,1,2513.09
720,840,1,2505.55
720,840,1,2530.86
720,840,1,2563.72
720,840,1,2521.86
720,840,1,2531.22
720,840,1,2506.92
720,850,1,2835.45
720,850,1,2878.06
720,850,1,2837.88
720,850,1,2812.38
720,850,1,2789.65
720,850,1,2818.38
720,850,1,2817.03
720,850,1,2803.03
720,850,1,2949.24
720,850,1,2833.78
720,850,1,2855.21
720,850,1,2860.95
720,850,1,2863.92
720,850,1,2819.23
720,850,1,2813.23
720,850,1,2811.86
720,850,1,2828.3
720,850,1,2863.06
720,850,1,2864.26
720,850,1,2822.82
720,860,1,2851.66
720,860,1,2887.09
720,860,1,2945.33
720,860,1,2893.66
720,860,1,3021.47
720,860,1,2956.78
720,860,1,2875.72
720,860,1,2958.27
720,860,1,2949.42
720,860,1,2981.15
720,860,1,2905.79
720,860,1,2985.55
720,860,1,2829.79
720,860,1,2832.91
720,860,1,2823.95
720,860,1,2857.84
720,860,1,2838.74
720,860,1,2804.71
720,860,1,2881.45
720,860,1,2868.2
720,870,2,2947.99
720,870,2,2939.97
720,870,2,2888.1
720,870,2,2908.4
720,870,2,2893.06
720,870,2,2872.28
720,870,2,2875.33
720,870,2,2873.88
720,870,2,2943.52
720,870,2,2869.08
720,870,2,4104.26
720,870,2,7378.59
720,870,2,6427.53
720,870,2,8210.61
720,870,2,6998.66
720,870,2,5274.09
720,870,2,3600.49
720,870,2,3000.14
720,870,2,3024.43
720,870,2,3018.85
720,880,2,3031.11
720,880,2,2990.97
720,880,2,4566.59
720,880,2,5898.61
720,880,2,5260.49
720,880,2,4745.2
720,880,2,3890.51
720,880,2,4635.26
720,880,2,3723.27
720,880,2,3455.73
720,880,2,3966.18
720,880,2,3359.1
720,880,2,3879.97
720,880,2,3808.29
720,880,2,2950.8
